Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
52		4200		310200		0.0102		None		0
52		4250		310250		0.0095		None		0
52		4300		310300		0.0124		None		0
52		4350		310350		0.0097		None		0
52		4400		310400		0.0094		None		0
52		4450		310450		0.0057		None		0
52		4500		310500		0.0078		None		0
52		4550		310550		0.0122		None		0
52		4600		310600		0.0099		None		0
52		4650		310650		0.0115		None		0
52		4700		310700		0.0129		None		0
52		4750		310750		0.0051		None		0
52		4800		310800		0.0101		None		0
52		4850		310850		0.0157		None		0
52		4900		310900		0.0089		None		0
52		4950		310950		0.0112		None		0
52		5000		311000		0.0105		None		0
52		5050		311050		0.0152		None		0
52		5100		311100		0.0092		None		0
52		5150		311150		0.0108		None		0
52		5200		311200		0.0082		None		0
52		5250		311250		0.0098		None		0
52		5300		311300		0.0050		None		0
52		5350		311350		0.0090		None		0
52		5400		311400		0.0097		None		0
52		5450		311450		0.0091		None		0
52		5500		311500		0.0062		None		0
52		5550		311550		0.0048		None		0
52		5600		311600		0.0110		None		0
52		5650		311650		0.0099		None		0
52		5700		311700		0.0034		None		0
52		5750		311750		0.0077		None		0
52		5800		311800		0.0055		None		0
52		5850		311850		0.0135		None		0
52		5900		311900		0.0101		None		0
52		5950		311950		0.0092		None		0
52		6000		312000		0.0103		None		0
53		50		312050		0.0074		None		0
53		100		312100		0.0073		None		0
53		150		312150		0.0105		None		0
53		200		312200		0.0069		None		0
53		250		312250		0.0070		None		0
53		300		312300		0.0114		None		0
53		350		312350		0.0085		None		0
53		400		312400		0.0074		None		0
53		450		312450		0.0100		None		0
53		500		312500		0.0144		None		0
53		550		312550		0.0063		None		0
53		600		312600		0.0092		None		0
53		650		312650		0.0063		None		0
53		700		312700		0.0063		None		0
53		750		312750		0.0068		None		0
53		800		312800		0.0053		None		0
53		850		312850		0.0059		None		0
53		900		312900		0.0060		None		0
53		950		312950		0.0100		None		0
53		1000		313000		0.0101		None		0
53		1050		313050		0.0094		None		0
53		1100		313100		0.0055		None		0
53		1150		313150		0.0060		None		0
53		1200		313200		0.0069		None		0
53		1250		313250		0.0042		None		0
53		1300		313300		0.0081		None		0
53		1350		313350		0.0135		None		0
53		1400		313400		0.0060		None		0
53		1450		313450		0.0064		None		0
53		1500		313500		0.0086		None		0
53		1550		313550		0.0143		None		0
53		1600		313600		0.0164		None		0
53		1650		313650		0.0076		None		0
53		1700		313700		0.0094		None		0
53		1750		313750		0.0279		None		0
53		1800		313800		0.0141		None		0
53		1850		313850		0.0075		None		0
53		1900		313900		0.0088		None		0
53		1950		313950		0.0115		None		0
53		2000		314000		0.0093		None		0
53		2050		314050		0.0097		None		0
53		2100		314100		0.0119		None		0
53		2150		314150		0.0064		None		0
53		2200		314200		0.0087		None		0
53		2250		314250		0.0141		None		0
53		2300		314300		0.0101		None		0
53		2350		314350		0.0100		None		0
53		2400		314400		0.0111		None		0
53		2450		314450		0.0084		None		0
53		2500		314500		0.0057		None		0
53		2550		314550		0.0261		None		0
53		2600		314600		0.0067		None		0
53		2650		314650		0.0135		None		0
53		2700		314700		0.0059		None		0
53		2750		314750		0.0077		None		0
53		2800		314800		0.0073		None		0
53		2850		314850		0.0100		None		0
53		2900		314900		0.0063		None		0
53		2950		314950		0.0085		None		0
53		3000		315000		0.0103		None		0
53		3050		315050		0.0091		None		0
53		3100		315100		0.0068		None		0
53		3150		315150		0.0076		None		0
53		3200		315200		0.0064		None		0
53		3250		315250		0.0100		None		0
53		3300		315300		0.0068		None		0
53		3350		315350		0.0081		None		0
53		3400		315400		0.0126		None		0
53		3450		315450		0.0067		None		0
53		3500		315500		0.0070		None		0
53		3550		315550		0.0050		None		0
53		3600		315600		0.0058		None		0
53		3650		315650		0.0057		None		0
53		3700		315700		0.0057		None		0
53		3750		315750		0.0062		None		0
53		3800		315800		0.0098		None		0
53		3850		315850		0.0085		None		0
53		3900		315900		0.0070		None		0
53		3950		315950		0.0084		None		0
53		4000		316000		0.0094		None		0
53		4050		316050		0.0085		None		0
53		4100		316100		0.0139		None		0
53		4150		316150		0.0095		None		0
53		4200		316200		0.0074		None		0
53		4250		316250		0.0088		None		0
53		4300		316300		0.0279		None		0
53		4350		316350		0.0081		None		0
53		4400		316400		0.0076		None		0
53		4450		316450		0.0082		None		0
53		4500		316500		0.0079		None		0
53		4550		316550		0.0066		None		0
53		4600		316600		0.0067		None		0
53		4650		316650		0.0068		None		0
53		4700		316700		0.0103		None		0
53		4750		316750		0.0052		None		0
53		4800		316800		0.0057		None		0
53		4850		316850		0.0073		None		0
53		4900		316900		0.0056		None		0
53		4950		316950		0.0165		None		0
53		5000		317000		0.0135		None		0
53		5050		317050		0.0069		None		0
53		5100		317100		0.0063		None		0
53		5150		317150		0.0067		None		0
53		5200		317200		0.0111		None		0
53		5250		317250		0.0061		None		0
53		5300		317300		0.0120		None		0
53		5350		317350		0.0118		None		0
53		5400		317400		0.0068		None		0
53		5450		317450		0.0100		None		0
53		5500		317500		0.0082		None		0
53		5550		317550		0.0683		None		0
53		5600		317600		0.0081		None		0
53		5650		317650		0.0113		None		0
53		5700		317700		0.0068		None		0
53		5750		317750		0.0149		None		0
53		5800		317800		0.0056		None		0
53		5850		317850		0.0112		None		0
53		5900		317900		0.0086		None		0
53		5950		317950		0.0093		None		0
53		6000		318000		0.0112		None		0
54		50		318050		0.0073		None		0
54		100		318100		0.0087		None		0
54		150		318150		0.0080		None		0
54		200		318200		0.0102		None		0
54		250		318250		0.0136		None		0
54		300		318300		0.0066		None		0
54		350		318350		0.0068		None		0
54		400		318400		0.0161		None		0
54		450		318450		0.0173		None		0
54		500		318500		0.0080		None		0
54		550		318550		0.0070		None		0
54		600		318600		0.0087		None		0
54		650		318650		0.0111		None		0
54		700		318700		0.0055		None		0
54		750		318750		0.0150		None		0
54		800		318800		0.0116		None		0
54		850		318850		0.0104		None		0
54		900		318900		0.0083		None		0
54		950		318950		0.0136		None		0
54		1000		319000		0.0080		None		0
54		1050		319050		0.0049		None		0
54		1100		319100		0.0055		None		0
54		1150		319150		0.0058		None		0
54		1200		319200		0.0098		None		0
54		1250		319250		0.0049		None		0
54		1300		319300		0.0086		None		0
54		1350		319350		0.0063		None		0
54		1400		319400		0.0089		None		0
54		1450		319450		0.0224		None		0
54		1500		319500		0.0064		None		0
54		1550		319550		0.0083		None		0
54		1600		319600		0.0163		None		0
54		1650		319650		0.0126		None		0
54		1700		319700		0.0075		None		0
54		1750		319750		0.0076		None		0
54		1800		319800		0.0099		None		0
54		1850		319850		0.0129		None		0
54		1900		319900		0.0114		None		0
54		1950		319950		0.0107		None		0
54		2000		320000		0.0110		None		0
54		2050		320050		0.0092		None		0
54		2100		320100		0.0068		None		0
54		2150		320150		0.0059		None		0
54		2200		320200		0.0053		None		0
54		2250		320250		0.0085		None		0
54		2300		320300		0.0093		None		0
54		2350		320350		0.0102		None		0
54		2400		320400		0.0055		None		0
54		2450		320450		0.0115		None		0
54		2500		320500		0.0089		None		0
54		2550		320550		0.0083		None		0
54		2600		320600		0.0102		None		0
54		2650		320650		0.0081		None		0
54		2700		320700		0.0066		None		0
54		2750		320750		0.0070		None		0
54		2800		320800		0.0057		None		0
54		2850		320850		0.0086		None		0
54		2900		320900		0.0103		None		0
54		2950		320950		0.0132		None		0
54		3000		321000		0.0085		None		0
54		3050		321050		0.0069		None		0
54		3100		321100		0.0180		None		0
54		3150		321150		0.0085		None		0
54		3200		321200		0.0095		None		0
54		3250		321250		0.0108		None		0
54		3300		321300		0.0072		None		0
54		3350		321350		0.0130		None		0
54		3400		321400		0.0129		None		0
54		3450		321450		0.0101		None		0
54		3500		321500		0.0085		None		0
54		3550		321550		0.0069		None		0
54		3600		321600		0.0296		None		0
54		3650		321650		0.0107		None		0
54		3700		321700		0.0089		None		0
54		3750		321750		0.0096		None		0
54		3800		321800		0.0102		None		0
54		3850		321850		0.0058		None		0
54		3900		321900		0.0046		None		0
54		3950		321950		0.0073		None		0
54		4000		322000		0.0086		None		0
54		4050		322050		0.0107		None		0
54		4100		322100		0.0057		None		0
54		4150		322150		0.0143		None		0
54		4200		322200		0.0303		None		0
54		4250		322250		0.0110		None		0
54		4300		322300		0.0076		None		0
54		4350		322350		0.0090		None		0
54		4400		322400		0.0095		None		0
54		4450		322450		0.0089		None		0
54		4500		322500		0.0048		None		0
54		4550		322550		0.0116		None		0
54		4600		322600		0.0083		None		0
54		4650		322650		0.0106		None		0
54		4700		322700		0.0134		None		0
54		4750		322750		0.0043		None		0
54		4800		322800		0.0145		None		0
54		4850		322850		0.0079		None		0
54		4900		322900		0.0081		None		0
54		4950		322950		0.0071		None		0
54		5000		323000		0.0121		None		0
54		5050		323050		0.0228		None		0
54		5100		323100		0.0063		None		0
54		5150		323150		0.0078		None		0
54		5200		323200		0.0093		None		0
54		5250		323250		0.0079		None		0
54		5300		323300		0.0071		None		0
54		5350		323350		0.0074		None		0
54		5400		323400		0.0091		None		0
54		5450		323450		0.0058		None		0
54		5500		323500		0.0080		None		0
54		5550		323550		0.0141		None		0
54		5600		323600		0.0120		None		0
54		5650		323650		0.0103		None		0
54		5700		323700		0.0130		None		0
54		5750		323750		0.0133		None		0
54		5800		323800		0.0077		None		0
54		5850		323850		0.0079		None		0
54		5900		323900		0.0160		None		0
54		5950		323950		0.0081		None		0
54		6000		324000		0.0059		None		0
55		50		324050		0.0071		None		0
55		100		324100		0.0076		None		0
55		150		324150		0.0113		None		0
55		200		324200		0.0049		None		0
55		250		324250		0.0158		None		0
55		300		324300		0.0147		None		0
55		350		324350		0.0082		None		0
55		400		324400		0.0220		None		0
55		450		324450		0.0045		None		0
55		500		324500		0.0094		None		0
55		550		324550		0.0253		None		0
55		600		324600		0.0046		None		0
55		650		324650		0.0120		None		0
55		700		324700		0.0157		None		0
55		750		324750		0.0060		None		0
55		800		324800		0.0059		None		0
55		850		324850		0.0127		None		0
55		900		324900		0.0156		None		0
55		950		324950		0.0120		None		0
55		1000		325000		0.0091		None		0
55		1050		325050		0.0065		None		0
55		1100		325100		0.0079		None		0
55		1150		325150		0.0106		None		0
55		1200		325200		0.0080		None		0
55		1250		325250		0.0036		None		0
55		1300		325300		0.0096		None		0
55		1350		325350		0.0136		None		0
55		1400		325400		0.0078		None		0
55		1450		325450		0.0137		None		0
55		1500		325500		0.0083		None		0
55		1550		325550		0.0097		None		0
55		1600		325600		0.0101		None		0
55		1650		325650		0.0129		None		0
55		1700		325700		0.0060		None		0
55		1750		325750		0.0116		None		0
55		1800		325800		0.0432		None		0
55		1850		325850		0.0146		None		0
55		1900		325900		0.0126		None		0
55		1950		325950		0.0239		None		0
55		2000		326000		0.0087		None		0
55		2050		326050		0.0074		None		0
55		2100		326100		0.0097		None		0
55		2150		326150		0.0073		None		0
55		2200		326200		0.0090		None		0
55		2250		326250		0.0134		None		0
55		2300		326300		0.0198		None		0
55		2350		326350		0.0116		None		0
55		2400		326400		0.0091		None		0
55		2450		326450		0.0070		None		0
55		2500		326500		0.0070		None		0
55		2550		326550		0.0127		None		0
55		2600		326600		0.0078		None		0
55		2650		326650		0.0085		None		0
55		2700		326700		0.0129		None		0
55		2750		326750		0.0079		None		0
55		2800		326800		0.0067		None		0
55		2850		326850		0.0125		None		0
55		2900		326900		0.0067		None		0
55		2950		326950		0.0082		None		0
55		3000		327000		0.0095		None		0
55		3050		327050		0.0068		None		0
55		3100		327100		0.0118		None		0
55		3150		327150		0.0085		None		0
55		3200		327200		0.0056		None		0
55		3250		327250		0.0071		None		0
55		3300		327300		0.0091		None		0
55		3350		327350		0.0125		None		0
55		3400		327400		0.0087		None		0
55		3450		327450		0.0071		None		0
55		3500		327500		0.0075		None		0
55		3550		327550		0.0051		None		0
55		3600		327600		0.0075		None		0
55		3650		327650		0.0079		None		0
55		3700		327700		0.0051		None		0
55		3750		327750		0.0077		None		0
55		3800		327800		0.0053		None		0
55		3850		327850		0.0075		None		0
55		3900		327900		0.0085		None		0
55		3950		327950		0.0054		None		0
55		4000		328000		0.0069		None		0
55		4050		328050		0.0039		None		0
55		4100		328100		0.0094		None		0
55		4150		328150		0.0079		None		0
55		4200		328200		0.0090		None		0
55		4250		328250		0.0060		None		0
55		4300		328300		0.0124		None		0
55		4350		328350		0.0099		None		0
55		4400		328400		0.0056		None		0
55		4450		328450		0.0091		None		0
55		4500		328500		0.0092		None		0
55		4550		328550		0.0074		None		0
55		4600		328600		0.0118		None		0
55		4650		328650		0.0108		None		0
55		4700		328700		0.0144		None		0
55		4750		328750		0.0101		None		0
55		4800		328800		0.0110		None		0
55		4850		328850		0.0065		None		0
55		4900		328900		0.0103		None		0
55		4950		328950		0.0112		None		0
55		5000		329000		0.0096		None		0
55		5050		329050		0.0078		None		0
55		5100		329100		0.0054		None		0
55		5150		329150		0.0091		None		0
55		5200		329200		0.0172		None		0
55		5250		329250		0.0123		None		0
55		5300		329300		0.0108		None		0
55		5350		329350		0.0104		None		0
55		5400		329400		0.0096		None		0
55		5450		329450		0.0058		None		0
55		5500		329500		0.0065		None		0
55		5550		329550		0.0067		None		0
55		5600		329600		0.0075		None		0
55		5650		329650		0.0077		None		0
55		5700		329700		0.0156		None		0
55		5750		329750		0.0106		None		0
55		5800		329800		0.0138		None		0
55		5850		329850		0.0049		None		0
55		5900		329900		0.0093		None		0
55		5950		329950		0.0056		None		0
55		6000		330000		0.0087		None		0
56		50		330050		0.0075		None		0
56		100		330100		0.0055		None		0
56		150		330150		0.0076		None		0
56		200		330200		0.0114		None		0
56		250		330250		0.0103		None		0
56		300		330300		0.0132		None		0
56		350		330350		0.0061		None		0
56		400		330400		0.0076		None		0
56		450		330450		0.0091		None		0
56		500		330500		0.0079		None		0
56		550		330550		0.0049		None		0
56		600		330600		0.0079		None		0
56		650		330650		0.0051		None		0
56		700		330700		0.0077		None		0
56		750		330750		0.0074		None		0
56		800		330800		0.0107		None		0
56		850		330850		0.0072		None		0
56		900		330900		0.0078		None		0
56		950		330950		0.0091		None		0
56		1000		331000		0.0161		None		0
56		1050		331050		0.0122		None		0
56		1100		331100		0.0088		None		0
56		1150		331150		0.0348		None		0
56		1200		331200		0.0060		None		0
56		1250		331250		0.0070		None		0
56		1300		331300		0.0071		None		0
56		1350		331350		0.0052		None		0
56		1400		331400		0.0137		None		0
56		1450		331450		0.0145		None		0
56		1500		331500		0.0087		None		0
56		1550		331550		0.0082		None		0
56		1600		331600		0.0076		None		0
56		1650		331650		0.0044		None		0
56		1700		331700		0.0082		None		0
56		1750		331750		0.0072		None		0
56		1800		331800		0.0064		None		0
56		1850		331850		0.0096		None		0
56		1900		331900		0.0060		None		0
56		1950		331950		0.0151		None		0
56		2000		332000		0.0289		None		0
56		2050		332050		0.0152		None		0
56		2100		332100		0.0138		None		0
56		2150		332150		0.0077		None		0
56		2200		332200		0.0138		None		0
56		2250		332250		0.0090		None		0
56		2300		332300		0.0139		None		0
56		2350		332350		0.0099		None		0
56		2400		332400		0.0066		None		0
56		2450		332450		0.0098		None		0
56		2500		332500		0.0128		None		0
56		2550		332550		0.0203		None		0
56		2600		332600		0.0061		None		0
56		2650		332650		0.0146		None		0
56		2700		332700		0.0117		None		0
56		2750		332750		0.0070		None		0
56		2800		332800		0.0150		None		0
56		2850		332850		0.0075		None		0
56		2900		332900		0.0035		None		0
56		2950		332950		0.0059		None		0
56		3000		333000		0.0120		None		0
56		3050		333050		0.0234		None		0
56		3100		333100		0.0073		None		0
56		3150		333150		0.0145		None		0
56		3200		333200		0.0075		None		0
56		3250		333250		0.0082		None		0
56		3300		333300		0.0098		None		0
56		3350		333350		0.0121		None		0
56		3400		333400		0.0082		None		0
56		3450		333450		0.0075		None		0
56		3500		333500		0.0107		None		0
56		3550		333550		0.0114		None		0
56		3600		333600		0.0093		None		0
56		3650		333650		0.0124		None		0
56		3700		333700		0.0258		None		0
56		3750		333750		0.0093		None		0
56		3800		333800		0.0145		None		0
56		3850		333850		0.0158		None		0
56		3900		333900		0.0131		None		0
56		3950		333950		0.0124		None		0
56		4000		334000		0.0106		None		0
56		4050		334050		0.0058		None		0
56		4100		334100		0.0047		None		0
56		4150		334150		0.0237		None		0
56		4200		334200		0.0090		None		0
56		4250		334250		0.0072		None		0
56		4300		334300		0.0107		None		0
56		4350		334350		0.0059		None		0
56		4400		334400		0.0082		None		0
56		4450		334450		0.0087		None		0
56		4500		334500		0.0099		None		0
56		4550		334550		0.0061		None		0
56		4600		334600		0.0176		None		0
56		4650		334650		0.0117		None		0
56		4700		334700		0.0087		None		0
56		4750		334750		0.0113		None		0
56		4800		334800		0.0063		None		0
56		4850		334850		0.0119		None		0
56		4900		334900		0.0063		None		0
56		4950		334950		0.0098		None		0
56		5000		335000		0.0079		None		0
56		5050		335050		0.0070		None		0
56		5100		335100		0.0062		None		0
56		5150		335150		0.0099		None		0
56		5200		335200		0.0097		None		0
56		5250		335250		0.0035		None		0
56		5300		335300		0.0086		None		0
56		5350		335350		0.0087		None		0
56		5400		335400		0.0065		None		0
56		5450		335450		0.0088		None		0
56		5500		335500		0.0042		None		0
56		5550		335550		0.0059		None		0
56		5600		335600		0.0112		None		0
56		5650		335650		0.0055		None		0
56		5700		335700		0.0047		None		0
56		5750		335750		0.0096		None		0
56		5800		335800		0.0078		None		0
56		5850		335850		0.0118		None		0
56		5900		335900		0.0103		None		0
56		5950		335950		0.0072		None		0
56		6000		336000		0.0106		None		0
57		50		336050		0.0045		None		0
57		100		336100		0.0075		None		0
57		150		336150		0.0107		None		0
57		200		336200		0.0099		None		0
57		250		336250		0.0091		None		0
57		300		336300		0.0060		None		0
57		350		336350		0.0167		None		0
57		400		336400		0.0088		None		0
57		450		336450		0.0068		None		0
57		500		336500		0.0059		None		0
57		550		336550		0.0070		None		0
57		600		336600		0.0070		None		0
57		650		336650		0.0101		None		0
57		700		336700		0.0090		None		0
57		750		336750		0.0138		None		0
57		800		336800		0.0227		None		0
57		850		336850		0.0181		None		0
57		900		336900		0.0143		None		0
57		950		336950		0.0124		None		0
57		1000		337000		0.0097		None		0
57		1050		337050		0.0063		None		0
57		1100		337100		0.0111		None		0
57		1150		337150		0.0092		None		0
57		1200		337200		0.0078		None		0
57		1250		337250		0.0078		None		0
57		1300		337300		0.0069		None		0
57		1350		337350		0.0193		None		0
57		1400		337400		0.0072		None		0
57		1450		337450		0.0046		None		0
57		1500		337500		0.0099		None		0
57		1550		337550		0.0060		None		0
57		1600		337600		0.0087		None		0
57		1650		337650		0.0142		None		0
57		1700		337700		0.0140		None		0
57		1750		337750		0.0053		None		0
57		1800		337800		0.0149		None		0
57		1850		337850		0.0055		None		0
57		1900		337900		0.0073		None		0
57		1950		337950		0.0049		None		0
57		2000		338000		0.0062		None		0
57		2050		338050		0.0071		None		0
57		2100		338100		0.0086		None		0
57		2150		338150		0.0060		None		0
57		2200		338200		0.0097		None		0
57		2250		338250		0.0097		None		0
57		2300		338300		0.0060		None		0
57		2350		338350		0.0078		None		0
57		2400		338400		0.0087		None		0
57		2450		338450		0.0074		None		0
57		2500		338500		0.0067		None		0
57		2550		338550		0.0046		None		0
57		2600		338600		0.0097		None		0
57		2650		338650		0.0215		None		0
57		2700		338700		0.0083		None		0
57		2750		338750		0.0054		None		0
57		2800		338800		0.0048		None		0
57		2850		338850		0.0077		None		0
57		2900		338900		0.0140		None		0
57		2950		338950		0.0056		None		0
57		3000		339000		0.0046		None		0
57		3050		339050		0.0074		None		0
57		3100		339100		0.0089		None		0
57		3150		339150		0.0079		None		0
57		3200		339200		0.0098		None		0
57		3250		339250		0.0069		None		0
57		3300		339300		0.0068		None		0
57		3350		339350		0.0085		None		0
57		3400		339400		0.0065		None		0
57		3450		339450		0.0094		None		0
57		3500		339500		0.0101		None		0
57		3550		339550		0.0095		None		0
57		3600		339600		0.0086		None		0
57		3650		339650		0.0084		None		0
57		3700		339700		0.0078		None		0
57		3750		339750		0.0124		None		0
57		3800		339800		0.0068		None		0
57		3850		339850		0.0082		None		0
57		3900		339900		0.0128		None		0
57		3950		339950		0.0148		None		0
57		4000		340000		0.0109		None		0
57		4050		340050		0.0154		None		0
57		4100		340100		0.0079		None		0
57		4150		340150		0.0082		None		0
57		4200		340200		0.0049		None		0
57		4250		340250		0.0103		None		0
57		4300		340300		0.0180		None		0
57		4350		340350		0.0078		None		0
57		4400		340400		0.0076		None		0
57		4450		340450		0.0060		None		0
57		4500		340500		0.0082		None		0
57		4550		340550		0.0120		None		0
57		4600		340600		0.0088		None		0
57		4650		340650		0.0096		None		0
57		4700		340700		0.0146		None		0
57		4750		340750		0.0098		None		0
57		4800		340800		0.0077		None		0
57		4850		340850		0.0101		None		0
57		4900		340900		0.0124		None		0
57		4950		340950		0.0097		None		0
57		5000		341000		0.0063		None		0
57		5050		341050		0.0156		None		0
57		5100		341100		0.0075		None		0
57		5150		341150		0.0052		None		0
57		5200		341200		0.0095		None		0
57		5250		341250		0.0091		None		0
57		5300		341300		0.0093		None		0
57		5350		341350		0.0062		None		0
57		5400		341400		0.0094		None		0
57		5450		341450		0.0060		None		0
57		5500		341500		0.0136		None		0
57		5550		341550		0.0087		None		0
57		5600		341600		0.0073		None		0
57		5650		341650		0.0091		None		0
57		5700		341700		0.0075		None		0
57		5750		341750		0.0075		None		0
57		5800		341800		0.0076		None		0
57		5850		341850		0.0065		None		0
57		5900		341900		0.0093		None		0
57		5950		341950		0.0073		None		0
57		6000		342000		0.0084		None		0
58		50		342050		0.0076		None		0
58		100		342100		0.0095		None		0
58		150		342150		0.0088		None		0
58		200		342200		0.0087		None		0
58		250		342250		0.0061		None		0
58		300		342300		0.0081		None		0
58		350		342350		0.0070		None		0
58		400		342400		0.0075		None		0
58		450		342450		0.0074		None		0
58		500		342500		0.0065		None		0
58		550		342550		0.0062		None		0
58		600		342600		0.0149		None		0
58		650		342650		0.0070		None		0
58		700		342700		0.0094		None		0
58		750		342750		0.0103		None		0
58		800		342800		0.0088		None		0
58		850		342850		0.0108		None		0
58		900		342900		0.0061		None		0
58		950		342950		0.0078		None		0
58		1000		343000		0.0066		None		0
58		1050		343050		0.0097		None		0
58		1100		343100		0.0061		None		0
58		1150		343150		0.0070		None		0
58		1200		343200		0.0100		None		0
58		1250		343250		0.0089		None		0
58		1300		343300		0.0047		None		0
58		1350		343350		0.0093		None		0
58		1400		343400		0.0089		None		0
58		1450		343450		0.0079		None		0
58		1500		343500		0.0075		None		0
58		1550		343550		0.0098		None		0
58		1600		343600		0.0110		None		0
58		1650		343650		0.0065		None		0
58		1700		343700		0.0045		None		0
58		1750		343750		0.0053		None		0
58		1800		343800		0.0060		None		0
58		1850		343850		0.0052		None		0
58		1900		343900		0.0054		None		0
58		1950		343950		0.0053		None		0
58		2000		344000		0.0096		None		0
58		2050		344050		0.0140		None		0
58		2100		344100		0.0103		None		0
58		2150		344150		0.0126		None		0
58		2200		344200		0.0100		None		0
58		2250		344250		0.0086		None		0
58		2300		344300		0.0101		None		0
58		2350		344350		0.0124		None		0
58		2400		344400		0.0144		None		0
58		2450		344450		0.0154		None		0
58		2500		344500		0.0112		None		0
58		2550		344550		0.0094		None		0
58		2600		344600		0.0197		None		0
58		2650		344650		0.0099		None		0
58		2700		344700		0.0167		None		0
58		2750		344750		0.0059		None		0
58		2800		344800		0.0092		None		0
58		2850		344850		0.0072		None		0
58		2900		344900		0.0143		None		0
58		2950		344950		0.0061		None		0
58		3000		345000		0.0073		None		0
58		3050		345050		0.0083		None		0
58		3100		345100		0.0272		None		0
58		3150		345150		0.0061		None		0
58		3200		345200		0.0158		None		0
58		3250		345250		0.0110		None		0
58		3300		345300		0.0085		None		0
58		3350		345350		0.0099		None		0
58		3400		345400		0.0051		None		0
58		3450		345450		0.0096		None		0
58		3500		345500		0.0055		None		0
58		3550		345550		0.0061		None		0
58		3600		345600		0.0075		None		0
58		3650		345650		0.0041		None		0
58		3700		345700		0.0070		None		0
58		3750		345750		0.0086		None		0
58		3800		345800		0.0097		None		0
58		3850		345850		0.0097		None		0
58		3900		345900		0.0038		None		0
58		3950		345950		0.0059		None		0
58		4000		346000		0.0085		None		0
58		4050		346050		0.0090		None		0
58		4100		346100		0.0090		None		0
58		4150		346150		0.0064		None		0
58		4200		346200		0.0116		None		0
58		4250		346250		0.0074		None		0
58		4300		346300		0.0107		None		0
58		4350		346350		0.0167		None		0
58		4400		346400		0.0074		None		0
58		4450		346450		0.0121		None		0
58		4500		346500		0.0056		None		0
58		4550		346550		0.0094		None		0
58		4600		346600		0.0089		None		0
58		4650		346650		0.0097		None		0
58		4700		346700		0.0063		None		0
58		4750		346750		0.0159		None		0
58		4800		346800		0.0062		None		0
58		4850		346850		0.0113		None		0
58		4900		346900		0.0138		None		0
58		4950		346950		0.0097		None		0
58		5000		347000		0.0091		None		0
58		5050		347050		0.0056		None		0
58		5100		347100		0.0134		None		0
58		5150		347150		0.0122		None		0
58		5200		347200		0.0063		None		0
58		5250		347250		0.0060		None		0
58		5300		347300		0.0080		None		0
58		5350		347350		0.0061		None		0
58		5400		347400		0.0075		None		0
58		5450		347450		0.0049		None		0
58		5500		347500		0.0073		None		0
58		5550		347550		0.0134		None		0
58		5600		347600		0.0099		None		0
58		5650		347650		0.0096		None		0
58		5700		347700		0.0077		None		0
58		5750		347750		0.0068		None		0
58		5800		347800		0.0070		None		0
58		5850		347850		0.0151		None		0
58		5900		347900		0.0069		None		0
58		5950		347950		0.0089		None		0
58		6000		348000		0.0181		None		0
59		50		348050		0.0065		None		0
59		100		348100		0.0091		None		0
59		150		348150		0.0241		None		0
59		200		348200		0.0122		None		0
59		250		348250		0.0106		None		0
59		300		348300		0.0068		None		0
59		350		348350		0.0129		None		0
59		400		348400		0.0078		None		0
59		450		348450		0.0056		None		0
59		500		348500		0.0091		None		0
59		550		348550		0.0128		None		0
59		600		348600		0.0142		None		0
59		650		348650		0.0070		None		0
59		700		348700		0.0160		None		0
59		750		348750		0.0052		None		0
59		800		348800		0.0076		None		0
59		850		348850		0.0063		None		0
59		900		348900		0.0180		None		0
59		950		348950		0.0091		None		0
59		1000		349000		0.0103		None		0
59		1050		349050		0.0086		None		0
59		1100		349100		0.0130		None		0
59		1150		349150		0.0054		None		0
59		1200		349200		0.0117		None		0
59		1250		349250		0.0072		None		0
59		1300		349300		0.0083		None		0
59		1350		349350		0.0186		None		0
59		1400		349400		0.0132		None		0
59		1450		349450		0.0108		None		0
59		1500		349500		0.0119		None		0
59		1550		349550		0.0103		None		0
59		1600		349600		0.0086		None		0
59		1650		349650		0.0085		None		0
59		1700		349700		0.0156		None		0
59		1750		349750		0.0104		None		0
59		1800		349800		0.0058		None		0
59		1850		349850		0.0104		None		0
59		1900		349900		0.0075		None		0
59		1950		349950		0.0074		None		0
59		2000		350000		0.0078		None		0
59		2050		350050		0.0092		None		0
59		2100		350100		0.0096		None		0
59		2150		350150		0.0069		None		0
59		2200		350200		0.0062		None		0
59		2250		350250		0.0040		None		0
59		2300		350300		0.0074		None		0
59		2350		350350		0.0070		None		0
59		2400		350400		0.0068		None		0
59		2450		350450		0.0048		None		0
59		2500		350500		0.0057		None		0
59		2550		350550		0.0076		None		0
59		2600		350600		0.0084		None		0
59		2650		350650		0.0061		None		0
59		2700		350700		0.0076		None		0
59		2750		350750		0.0067		None		0
59		2800		350800		0.0056		None		0
59		2850		350850		0.0096		None		0
59		2900		350900		0.0117		None		0
59		2950		350950		0.0135		None		0
59		3000		351000		0.0151		None		0
59		3050		351050		0.0098		None		0
59		3100		351100		0.0128		None		0
59		3150		351150		0.0057		None		0
59		3200		351200		0.0082		None		0
59		3250		351250		0.0108		None		0
59		3300		351300		0.0043		None		0
59		3350		351350		0.0071		None		0
59		3400		351400		0.0058		None		0
59		3450		351450		0.0071		None		0
59		3500		351500		0.0092		None		0
59		3550		351550		0.0044		None		0
59		3600		351600		0.0050		None		0
